objectid,title,date,format,arastirmaci,eser_adi,sayfa_no,padisah_donemi,muellif_adi,muellif_olum_tarihi,mustensih_adi,telif_tarih_hicri,telif_basim,telif_tarih_miladi,istinsah_tarihi,eser_dili,eser_alt_turu,yazin_turu,yazi_turu,baglanti_turu,baglantili_eser_adi,baglantili_eser_yazari,baglantili_eser_tarihi,baglantili_eser_dili,cilt_sayisi,yazildigi_yer,kutupane_koleksiyon,alt_koleksiyon_numara,su_anda_kutupane,latitude,longitude,ulke,sehir,takdim_hediye,tarihsel_kapsam,tematik_kapsam,notlar,arastirmaci_notu
babinger_1076,Yûsuf Ağa,,record,Ecem Miray Biliz,Selimnâme,198,,Yûsuf Ağa,,,,,,,,,Manzum,,Çeviri,Selîmnâme,Şükrî,,,,,Viyana Milli Kütüphanesi,nr. 1008,,48.2063824539942,16.3669274865075,Avusturya,Viyana,,,"Şükrî’nin Selimnâme’sine, Mısır’ın I. Selim tarafından fethinden Maksud Paşa’nın tayinine kadar Mısır’a gelen Osmanlı valilerinin bir listesi ilâve edilmiştir.",Şükrî’nin manzum eserini Türkçeye mensur olarak çevirmiştir. Bu sırada İbn Zünbül gibi başka tarihçilerin yazılarından da yararlanmıştır.,
babinger_1077,Ziyâeddîn İbrahim (Nurî),,record,Ecem Miray Biliz,Fethnâme-i Bağdâd,198-199,,Ziyâeddîn İbrahim (Nurî),,,,,,,,,,,,,,,,,,Viyana Milli Kütüphanesi,nr. 1054,,48.2063824539942,16.3669274865075,Avusturya,Viyana,,1048-1049,Bağdad’ın kuşatılmasını ve fethini tasvir eder. IV. Murad'ın ölümü ile sona ermektedir.,Bağdad’ın Şa’bân 1048 (Aralık 1638)’de kuşatılma ve fethini ayrıntılı olarak tasvir etmiştir. Bu eser Osmanh tarafından çok Fars tarafına ait geniş bilgi verdiği için bu olayı tasvir eden diğer eserlerden ayrılır.,
babinger_1078,Muhammed b. Allân,1638,record,Ecem Miray Biliz,el-Fethü’l-müstecâd fî fethi Bağdâd,199,IV. Murad,Muhammed b. Allân,,,1048,1048 (1638),1638,,,,,,,,,,,,,,,,,,,,,,Bağdad’ın kuşatılmasını ve fethini tasvir eder.,"Bu eser, yazarın tek tarihi eseridir. Çünkü diğer yazıları tütün içme ve hacca gitmenin kutsallığına ilişkindir.",
babinger_1079,Mustafâ b. Rıdvân,1638,record,Ecem Miray Biliz,Fethnâme-i Bağdâd,199-200,IV. Murad,Mustafâ b. Rıdvân,,,1048,1048 (1638),1638,,,,,,,,,,,,,Oxford Bodleian Library,nr. or. 276,,51.7543718691353,-1.25404200002206,İngiltere,Oxford,,941-1049 (1534-1640),Kanûnî Sultan Süleyman devrinde Bağdat’ın fethiyle başlar ve IV. Murad zamanına kadar geçen kronik olayları aktarır. Bu noktadan itibaren asıl eser başlamakta olup IV. Murad’ın ölümü ve I. İbrahim’in cülûsuyla sona ermektedir.,"Yazar, 1030/1621 yılı sonrasında tasvir edilen olayları gözüyle gördüğünü söylemiştir. Eser umumi yerlerde okunmak üzere yazılmış olmalıdır",
babinger_1080,Ahmed (Hamdî),,record,Ecem Miray Biliz,Târîh-i Mısr,200,,Ahmed (Hamdî),,,,,,,,,,,,,,,,,,Konsular-Akademie,nr. 258,,48.2063824539942,16.3669274865075,Avusturya,Viyana,IV. Murad,,"I. Selim’in Nil diyarını fethi anlatılır. Eser iki bölüme ayrılmıştır: Birinci bölümde savaşa sebep olan olaylar, ikinci bölümde ise sefer ile Suriye ve Mısır’ın fethi ele alınmaktadır.",,
babinger_1081,Mehmed b. Mehmed,,record,Ecem Miray Biliz,Nuhbetü’t-tevârîh ve’l-ahbâr,200-202,,Mehmed b. Mehmed,,,,,,,,,,,,,,,,,,Viyana Milli Kütüphanesi,Nu.859/860,,48.2063824539942,16.3669274865075,Avusturya,Viyana,Sultan II.Osman,…1026 (1617),"İki cilttir. İlk cildi 87 hükümdar sülalesi, ikincisi de Osmanlı tarihinden bahseder. I. Ahmed'in ölümüne kadar devam eder.",,
babinger_1082,Mehmed b. Mehmed,,record,Ecem Miray Biliz,Nuhbetü’t-tevârîh ve’l-ahbâr,200-202,,Mehmed b. Mehmed,,,,,,,,,,,,,,,,,,Paris Milli Kütüphanesi,Schefer no. 1022,,48.8339332273818,2.37579298412067,Fransa,Paris,Sultan II.Osman,…1026 (1617),"İki cilttir. İlk cildi 87 hükümdar sülalesi, ikincisi de Osmanlı tarihinden bahseder. I. Ahmed'in ölümüne kadar devam eder.",,
babinger_1083,Mehmed b. Mehmed,,record,Ecem Miray Biliz,Nuhbetü’t-tevârîh ve’l-ahbâr,200-202,,Mehmed b. Mehmed,,,,,,,,,,,,,,,,,,British Museum,or.31,,51.5195338599772,-0.126938820491652,İngiltere,Londra,Sultan II.Osman,…1026 (1617),"İki cilttir. İlk cildi 87 hükümdar sülalesi, ikincisi de Osmanlı tarihinden bahseder. I. Ahmed'in ölümüne kadar devam eder.",,
babinger_1084,Şemseddîn Mehmed b. Mehmed eş-Şer’î,,record,Ecem Miray Biliz,,202,,Şemseddîn Mehmed b. Mehmed eş-Şer’î,,,,,,,Farsça,,,Lübbü’t-tevârîh,Çeviri,Lübbü’t-tevârîh,Emîr Yahyâ b. Abdullâtif Kazvinî,1055 (1645),Osmanlı Türkçesi,,,Konsular-Akademie,nr. 251,,48.2063824539942,16.3669274865075,Avusturya,Viyana,,Hz.Adem'den-1051 (1641),"Farsça bir dünya tarihinin Türkçe tercümesidir. Ana eser dört kısımdan oluştuğu hâlde tercüme eser altı kısıma ayrılmıştır. Ayrıca sonuna, IV. Murad’ın ölümüne kadar geçen Osmanlı tarihine dair bir bölüm eklenmiştir.",,
babinger_1085,Koçî Bey,1630,record,Ecem Miray Biliz,Risâle-i Koçi Bey,203-204,IV. Murad,Koçî Bey,1650,,1040,1040/1630,1630,,,,,,,,,,,,,Berlin Devlet Kütüphanesi,nr. 215,,52.5077560047923,13.3708612239915,Almanya,Berlin,,,Osmanlı Devleti'nin çökmesinin sebepleri üzerine risale,,
babinger_1086,Koçî Bey,1630,record,Ecem Miray Biliz,Risâle-i Koçi Bey,203-204,IV. Murad,Koçî Bey,1650,,1040,1040/1630,1630,,,,,,,,,,,,,Leipzig Üniversitesi Kütüphanesi,nr. 1027,,51.3323685339937,12.3684250595226,Almanya,Leipzig,,,Osmanlı Devleti'nin çökmesinin sebepleri üzerine risale,,
babinger_1087,Koçî Bey,1630,record,Ecem Miray Biliz,Risâle-i Koçi Bey,203-204,IV. Murad,Koçî Bey,1650,,1040,1040/1630,1630,,,,,,,,,,,,,Viyana Milli Kütüphanesi,nr. 1045,,48.2063824539942,16.3669274865075,Avusturya,Viyana,,,Osmanlı Devleti'nin çökmesinin sebepleri üzerine risale,,
babinger_1088,Koçî Bey,1630,record,Ecem Miray Biliz,Risâle-i Koçi Bey,203-204,IV. Murad,Koçî Bey,1650,,1040,1040/1630,1630,,,,,,,,,,,,,Bavyera Devlet Kütüphanesi,nr. 96,,48.1476146646503,11.5803002393623,Almanya,Münih,,,Osmanlı Devleti'nin çökmesinin sebepleri üzerine risale,,
babinger_1089,Koçî Bey,1630,record,Ecem Miray Biliz,Risâle-i Koçi Bey,203-204,IV. Murad,Koçî Bey,1650,,1040,1040/1630,1630,,,,,,,,,,,,,Petersburg Umumi Kütüphanesi,nr. 534,,59.9334029974936,30.3352102785678,Rusya,St. Petersburg,,,Osmanlı Devleti'nin çökmesinin sebepleri üzerine risale,,
babinger_1090,Koçî Bey,1630,record,Ecem Miray Biliz,Risâle-i Koçi Bey,203-204,IV. Murad,Koçî Bey,1650,,1040,1040/1630,1630,,,,,,,,,,,,,Süleymaniye Kütüphanesi,Esad Efendi nr. 2237/8,Süleymaniye,41.0161522086512,28.9639603676263,Türkiye,İstanbul,,,Osmanlı Devleti'nin çökmesinin sebepleri üzerine risale,,
babinger_1091,Koçî Bey,1630,record,Ecem Miray Biliz,Risâle-i Koçi Bey,203-204,IV. Murad,Koçî Bey,1650,,1040,1040/1630,1630,,,,,,,,,,,,,Kahire TK,TK. nr. 247,,30.06721968343,31.2271369904274,Mısır,Kahire,,,Osmanlı Devleti'nin çökmesinin sebepleri üzerine risale,,el-telhisât el-muta'allike bi-teJbîr umûr saltanat el-devle el-aliyye el-Osmâniyye
babinger_1092,Koçî Bey,1630,record,Ecem Miray Biliz,Risâle-i Koçi Bey,203-204,IV. Murad,Koçî Bey,1650,,1040,1040/1630,1630,,,,,,,,,,,,,Kahire TK,TK. nr. 250,,30.06721968343,31.2271369904274,Mısır,Kahire,,,Osmanlı Devleti'nin çökmesinin sebepleri üzerine risale,,el-telhisât el-muta'allike bi-teJbîr umûr saltanat el-devle el-aliyye el-Osmâniyye
babinger_1093,Koca Hüseyn,,record,Ecem Miray Biliz,,205,,Koca Hüseyn,1644,,,,,,Arapça,,,,Çeviri,Ahbâru’d-düvel ve âsâru’l-uvel,Ahmed bin Yûsuf El-Karamânî,,Osmanlı Türkçesi,,,,,,,,,,,,Cenabi'nin eserinin özeti olan ahbâr el-düvel adlı eserin Türkçe tercümesi,,
babinger_1094,Koca Hüseyn,,record,Ecem Miray Biliz,Bedâ’i‘ü’l-Vekâ’i‘,205,,Koca Hüseyn,1644,,,,,,,,,,,,,,,,,Viyana Milli Kütüphanesi,nr. 864,,48.2063824539942,16.3669274865075,Avusturya,Viyana,,,Dünya tarihi,Ancak bitirilmediği anlaşılıyor.,
babinger_1095,Abdulkâdir (Kâdirî),,record,Ecem Miray Biliz,Târîh-i Âl-i Osmân,206,,Abdulkâdir (Kâdirî),1645,,,,,,,,,,,,,,,,,Viyana Milli Kütüphanesi,nr. 1053,,48.2063824539942,16.3669274865075,Avusturya,Viyana,,1000-1054 (19.10.1591-10.03.1644),III. Murad’ın hükümetinin son üç yılından İbrahim’in hükümetinin ortasına kadar Osmanlı ülkesinde geçen olayları anlatır.,,
babinger_1096,Abdulkâdir,,record,Ecem Miray Biliz,,206-207,,Abdulkâdir,,,,,,,Arapça,,,,,,,,,,,Berlin Devlet Kütüphanesi,nr. 9729,,52.5077560047923,13.3708612239915,Almanya,Berlin,,1012-1053 (1603-1643),"Osmanlı tarihini konu alır. Müellif, klasik Osmanlı tarih anlatımının dışına çıkarak kimi zaman başka alanlara yönelmiş kimi zaman da fıkralar eklemiştir. Kimsenin kötü tarafını anlatmamak yolunu tutmuştur.",Ancak bitirilmediği anlaşılıyor.,
babinger_1097,Muhammed b. Muhammed b. Muhammed b. Ebissurûr,,record,Ecem Miray Biliz,et-Tuhfetü’l-behiyye fî temellükü’l-Osmânü’l-diyâri’l-Mısriyye,207-208,,Muhammed b. Muhammed b. Muhammed b. Ebissurûr,1676,,,,,,Arapça,,,,,,,,,,,Viyana Milli Kütüphanesi,nr. 925/6,,48.2063824539942,16.3669274865075,Avusturya,Viyana,,,"Eser üç bölümde incelenmiştir: a.Mısır’ın I. Selim tarafından alınmasını, b.923/1517 senesinden 1038/1625 senesine kadar valileri ve c.Bu dönemin kadıları anlatılmaktadır.",,
babinger_1098,Muhammed b. Muhammed b. Muhammed b. Ebissurûr,,record,Ecem Miray Biliz,et-Tuhfetü’l-behiyye fî temellükü’l-Osmânü’l-diyâri’l-Mısriyye,207-208,,Muhammed b. Muhammed b. Muhammed b. Ebissurûr,1676,,,,,,Arapça,,,,,,,,,,,Kraliyet Kütüphanesi,nr. 158,,55.6735083015164,12.5826588,Danimarka,Kopenhag,,,"Eser üç bölümde incelenmiştir: a.Mısır’ın I. Selim tarafından alınmasını, b.923/1517 senesinden 1038/1625 senesine kadar valileri ve c.Bu dönemin kadıları anlatılmaktadır.",,
babinger_1099,Muhammed b. Muhammed b. Muhammed b. Ebissurûr,,record,Ecem Miray Biliz,er-Ravzatü’z-zehiyye fî vülâti Mısr ve’l-Kâhireti’l-Mu‘izziyye,207-208,,Muhammed b. Muhammed b. Muhammed b. Ebissurûr,1676,,,,,,Arapça,,,,,,,,,,,Gotha Kütüphanesi,nr. 1638,,50.9478847109003,10.7093788460301,Almanya,Gotha,,Eski çağdan-1035 (1625),Eserin kapsadığı seneler arasındaki Nil ülkesi anlatılır.,,
babinger_1100,Muhammed b. Muhammed b. Muhammed b. Ebissurûr,,record,Ecem Miray Biliz,er-Ravzatü’z-zehiyye fî vülâti Mısr ve’l-Kâhireti’l-Mu‘izziyye,207-208,,Muhammed b. Muhammed b. Muhammed b. Ebissurûr,1676,,,,,,Arapça,,,,,,,,,,,Oxford Bodleian Library,Uri. Cat. 832,,51.7543718691353,-1.25404200002206,İngiltere,Oxford,,Eski çağdan-1035 (1625),Eserin kapsadığı seneler arasındaki Nil ülkesi anlatılır.,,
babinger_1101,Muhammed b. Muhammed b. Muhammed b. Ebissurûr,,record,Ecem Miray Biliz,er-Ravzatü’z-zehiyye fî vülâti Mısr ve’l-Kâhireti’l-Mu‘izziyye,207-208,,Muhammed b. Muhammed b. Muhammed b. Ebissurûr,1676,,,,,,Arapça,,,,,,,,,,,Oxford Bodleian Library,Pusey Catal. 597,,51.7543718691353,-1.25404200002206,İngiltere,Oxford,,Eski çağdan-1035 (1625),Eserin kapsadığı seneler arasındaki Nil ülkesi anlatılır.,,
babinger_1102,Muhammed b. Muhammed b. Muhammed b. Ebissurûr,,record,Ecem Miray Biliz,er-Ravzatü’z-zehiyye fî vülâti Mısr ve’l-Kâhireti’l-Mu‘izziyye,207-208,,Muhammed b. Muhammed b. Muhammed b. Ebissurûr,1676,,,,,,Arapça,,,,,,,,,,,Roma Vatikan Kütüphanesi,Bibl. İtal. XLVI 37,,41.9048839898964,12.4549978153433,İtalya,Roma,,Eski çağdan-1035 (1625),Eserin kapsadığı seneler arasındaki Nil ülkesi anlatılır.,,
babinger_1103,Muhammed b. Muhammed b. Muhammed b. Ebissurûr,,record,Ecem Miray Biliz,er-Ravzatü’z-zehiyye fî vülâti Mısr ve’l-Kâhireti’l-Mu‘izziyye,207-208,,Muhammed b. Muhammed b. Muhammed b. Ebissurûr,1676,,,,,,Arapça,,,,,,,,,,,Roma Vatikan Kütüphanesi,Bibl. İtal. XLVI 129,,41.9048839898964,12.4549978153433,İtalya,Roma,,Eski çağdan-1035 (1625),Eserin kapsadığı seneler arasındaki Nil ülkesi anlatılır.,,
babinger_1104,Muhammed b. Muhammed b. Muhammed b. Ebissurûr,,record,Ecem Miray Biliz,er-Ravzatü’z-zehiyye fî vülâti Mısr ve’l-Kâhireti’l-Mu‘izziyye,207-208,,Muhammed b. Muhammed b. Muhammed b. Ebissurûr,1676,,,,,,Arapça,,,,Muhtasar,el-Kevâkibü’s-sâ’ire fî ahbâri Mısr ve’l-Kâhire,Muhammed b. Muhammed b. Muhammed b. Ebissurûr,,Arapça,,,Bavyera Devlet Kütüphanesi,nr. 298,,48.1476146646503,11.5803002393623,Almanya,Münih,,Eski çağdan-1053 (1643),"Müellif, er-Ravzatü’z-zehiyye fî vülâti Mısr ve’l-Kâhireti’l-Mu‘izziyye isimli eserini özetlemiştir.",,
babinger_1105,Muhammed b. Muhammed b. Muhammed b. Ebissurûr,,record,Ecem Miray Biliz,er-Ravzatü’z-zehiyye fî vülâti Mısr ve’l-Kâhireti’l-Mu‘izziyye,207-208,,Muhammed b. Muhammed b. Muhammed b. Ebissurûr,1676,,,,,,Arapça,,,,Muhtasar,el-Kevâkibü’s-sâ’ire fî ahbâri Mısr ve’l-Kâhire,Muhammed b. Muhammed b. Muhammed b. Ebissurûr,,Arapça,,,Gotha Kütüphanesi,nr. 1646,,50.9478847109003,10.7093788460301,Almanya,Gotha,,Eski çağdan-1053 (1643),"Müellif, er-Ravzatü’z-zehiyye fî vülâti Mısr ve’l-Kâhireti’l-Mu‘izziyye isimli eserini özetlemiştir.",,
babinger_1106,Muhammed b. Muhammed b. Muhammed b. Ebissurûr,,record,Ecem Miray Biliz,er-Ravzatü’z-zehiyye fî vülâti Mısr ve’l-Kâhireti’l-Mu‘izziyye,207-208,,Muhammed b. Muhammed b. Muhammed b. Ebissurûr,1676,,,,,,Arapça,,,,Muhtasar,el-Kevâkibü’s-sâ’ire fî ahbâri Mısr ve’l-Kâhire,Muhammed b. Muhammed b. Muhammed b. Ebissurûr,,Arapça,,,British Museum,nr. 324,,51.5195338599772,-0.126938820491652,İngiltere,Londra,,Eski çağdan-1053 (1643),"Müellif, er-Ravzatü’z-zehiyye fî vülâti Mısr ve’l-Kâhireti’l-Mu‘izziyye isimli eserini özetlemiştir.",,
babinger_1107,Muhammed b. Muhammed b. Muhammed b. Ebissurûr,,record,Ecem Miray Biliz,er-Ravzatü’z-zehiyye fî vülâti Mısr ve’l-Kâhireti’l-Mu‘izziyye,207-208,,Muhammed b. Muhammed b. Muhammed b. Ebissurûr,1676,,,,,,Arapça,,,,Muhtasar,el-Kevâkibü’s-sâ’ire fî ahbâri Mısr ve’l-Kâhire,Muhammed b. Muhammed b. Muhammed b. Ebissurûr,,Arapça,,,Paris Milli Kütüphanesi,nr. 1852,,48.8339332273818,2.37579298412067,Fransa,Paris,,Eski çağdan-1053 (1643),"Müellif, er-Ravzatü’z-zehiyye fî vülâti Mısr ve’l-Kâhireti’l-Mu‘izziyye isimli eserini özetlemiştir.",,
babinger_1108,Âlî Hüsyîn,,record,Elif Sıla Öztürk,Târîh-i Umûmî,209,,Âlî Hüsyîn,1648,,,,,,,,,,,,,,,,,,,,,,,,,Hz. Adem'den-zamanına kadar,Genel Tarih.,,Âlî (elif ile) Hüsyn Edirneli’dir (Kimi kere ileriye sürüldüğü gibi Adana’lı değil) ve 1058/1648’de Müteferrika iken İstanbul’da ölmüştür; ünlü hicivci şair Nef’î’nin öğrencisiydi.
babinger_1109,Alî B. Mehmed,,record,Elif Sıla Öztürk,Misbâhu’l-kulûb,209,,Alî B. Mehmed,1651,,,,,,,,,,,,,,,,,,,,,,,,,,,İçindekiler hakkında bir bilgi yoktur.,
babinger_1110,"Ahmed B. Abdulhalîm 
(Şârih ul-Menârzâde)",,record,Elif Sıla Öztürk,Şâmil ve Kâmil,209-210,,"Ahmed B. Abdulhalîm 
(Şârih ul-Menârzâde)",1657,,,,,,,,,,,,,,,,,,,,,,,,,…1060 (1650),Genel bir dünya tarihi. Osmanlı tarihi 1066 (1655) yılına kadar anlatılmaktadır.,,
babinger_1111,Mehmed b. Mustafâ (Baldırzâde),1649,record,Elif Sıla Öztürk,Ravzatü’l-evliyâ (Târîh-i Vefeyât) (Vefeyât),210-211,IV. Mehmed,Mehmed b. Mustafâ (Baldırzâde),1650,,Zilhicce 1059,Zilhicce 1059 (Ocak 1649),1649,,,,,,,,,,,,,Viyana Milli Kütüphanesi,Nu. 1238,,48.2063824539942,16.3669274865075,Avusturya,Viyana,,,Bursa’da gömülü olan 256 velinin hayatını anlatır. Eser alfabetik sıraya göre düzenlenmiştir. Osmanlı başkentinin fikir hayatını krokilerle tasvir etmesi bakımından önemlidir.,,
babinger_1112,Mehmed b. Mustafâ (Baldırzâde),1649,record,Elif Sıla Öztürk,Ravzatü’l-evliyâ (Târîh-i Vefeyât) (Vefeyât),210-211,IV. Mehmed,Mehmed b. Mustafâ (Baldırzâde),1650,,Zilhicce 1059,Zilhicce 1059 (Ocak 1649),1649,,,,,,,,,,,,,Manchester Üniversite Kütüphanesi,Lindsay Nu. 73,,53.4645760548282,-2.23532624232767,İngiltere,Manchester,,,Bursa’da gömülü olan 256 velinin hayatını anlatır. Eser alfabetik sıraya göre düzenlenmiştir. Osmanlı başkentinin fikir hayatını krokilerle tasvir etmesi bakımından önemlidir.,,
babinger_1113,Mehmed b. Mustafâ (Baldırzâde),1649,record,Elif Sıla Öztürk,Ravzatü’l-evliyâ (Târîh-i Vefeyât) (Vefeyât),210-211,IV. Mehmed,Mehmed b. Mustafâ (Baldırzâde),1650,,Zilhicce 1059,Zilhicce 1059 (Ocak 1649),1649,,,,,,,,,,,,,Paris Milli Kütüphanesi,Schefer Nu. 1164,,48.8339332273818,2.37579298412067,Fransa,Paris,,,Bursa’da gömülü olan 256 velinin hayatını anlatır. Eser alfabetik sıraya göre düzenlenmiştir. Osmanlı başkentinin fikir hayatını krokilerle tasvir etmesi bakımından önemlidir.,,
babinger_1114,Mehmed b. Mustafâ (Baldırzâde),1649,record,Elif Sıla Öztürk,Ravzatü’l-evliyâ (Târîh-i Vefeyât) (Vefeyât),210-211,IV. Mehmed,Mehmed b. Mustafâ (Baldırzâde),1650,,Zilhicce 1059,Zilhicce 1059 (Ocak 1649),1649,,,,,,,,,,,,,Kahire Milli Kütüphanesi,TK 176,,30.06721968343,31.2271369904274,Mısır,Kahire,,,Bursa’da gömülü olan 256 velinin hayatını anlatır. Eser alfabetik sıraya göre düzenlenmiştir. Osmanlı başkentinin fikir hayatını krokilerle tasvir etmesi bakımından önemlidir.,,
babinger_1115,Mehmed b. Mustafâ (Baldırzâde),1649,record,Elif Sıla Öztürk,Ravzatü’l-evliyâ (Târîh-i Vefeyât) (Vefeyât),210-211,IV. Mehmed,Mehmed b. Mustafâ (Baldırzâde),1650,,Zilhicce 1059,Zilhicce 1059 (Ocak 1649),1649,,,,,,,,,,,,,Aşir Efendi,Nu. 265,Süleymaniye,41.0161522086512,28.9639603676263,Türkiye,İstanbul,,,Bursa’da gömülü olan 256 velinin hayatını anlatır. Eser alfabetik sıraya göre düzenlenmiştir. Osmanlı başkentinin fikir hayatını krokilerle tasvir etmesi bakımından önemlidir.,,
babinger_1116,Mehmed b. Mustafâ (Baldırzâde),1649,record,Elif Sıla Öztürk,Ravzatü’l-evliyâ (Târîh-i Vefeyât) (Vefeyât),210-211,IV. Mehmed,Mehmed b. Mustafâ (Baldırzâde),1650,,Zilhicce 1059,Zilhicce 1059 (Ocak 1649),1649,,,,,,,,,,,,,Nuruosmaniye Kütüphanesi,,Nuruosmaniye,41.0102587667774,28.9706631927802,Türkiye,İstanbul,,,Bursa’da gömülü olan 256 velinin hayatını anlatır. Eser alfabetik sıraya göre düzenlenmiştir. Osmanlı başkentinin fikir hayatını krokilerle tasvir etmesi bakımından önemlidir.,,
babinger_1117,İbrâhîm Peçevî,,record,Elif Sıla Öztürk,Târîh-i Peçevî,212-213,,İbrâhîm Peçevî,1650,,,,,,,,,,,,,,,,,Berlin Devlet Kütüphanesi,Nu. 208,,52.5077560047923,13.3708612239915,Almanya,Berlin,,926-1049 (1520-1639),Osmanlı Tarihi,Yabancı kaynaklardan yararlanan ilk Osmanlı tarihçisidir. İçinde Macarca sözlük ve deyimler de kullanılmıştır.,
babinger_1118,İbrâhîm Peçevî,,record,Elif Sıla Öztürk,Târîh-i Peçevî,212-213,,İbrâhîm Peçevî,1650,,,,,,,,,,,,,,,,,Berlin Devlet Kütüphanesi,Nu. 2698,,52.5077560047923,13.3708612239915,Almanya,Berlin,,926-1049 (1520-1639),Osmanlı Tarihi,,
babinger_1119,İbrâhîm Peçevî,,record,Elif Sıla Öztürk,Târîh-i Peçevî,212-213,,İbrâhîm Peçevî,1650,,,,,,,,,,,,,,,,,Dresden Memleket Kütüphanesi,Nu. 381,,51.0287565539879,13.7370277288358,Almanya,Dresden,,926-1049 (1520-1639),Osmanlı Tarihi,,
babinger_1120,İbrâhîm Peçevî,,record,Elif Sıla Öztürk,Târîh-i Peçevî,212-213,,İbrâhîm Peçevî,1650,,,,,,,,,,,,,,,,,Viyana Milli Kütüphanesi,Nu. 1057,,48.2063824539942,16.3669274865075,Avusturya,Viyana,,926-1047 dönemini kapsar.,Osmanlı Tarihi,,
babinger_1121,İbrâhîm Peçevî,,record,Elif Sıla Öztürk,Târîh-i Peçevî,212-213,,İbrâhîm Peçevî,1650,,,,,,,,,,,,,,,,,Viyana Milli Kütüphanesi,Nu. 1058,,48.2063824539942,16.3669274865075,Avusturya,Viyana,,926-1045 dönemini kapsar.,Osmanlı Tarihi,,
babinger_1122,İbrâhîm Peçevî,,record,Elif Sıla Öztürk,Târîh-i Peçevî,212-213,,İbrâhîm Peçevî,1650,,,,,,,,,,,,,,,,,Konsular-Akademie,Nu. 266,,48.2063824539942,16.3669274865075,Avusturya,Viyana,,926-1045 dönemini kapsar.,Osmanlı Tarihi,,
babinger_1123,İbrâhîm Peçevî,,record,Elif Sıla Öztürk,Târîh-i Peçevî,212-213,,İbrâhîm Peçevî,1650,,,,,,,,,,,,,,,,,British Museum,Add. 1871,,51.5195338599772,-0.126938820491652,İngiltere,Londra,,926-1049 (1520-1639).,Osmanlı Tarihi,,
babinger_1124,İbrâhîm Peçevî,,record,Elif Sıla Öztürk,Târîh-i Peçevî,212-213,,İbrâhîm Peçevî,1650,,,,,,,,,,,,,,,,,British Museum,or 7353,,51.5195338599772,-0.126938820491652,İngiltere,Londra,,926-1049 (1520-1639).,Osmanlı Tarihi,,
babinger_1125,İbrâhîm Peçevî,,record,Elif Sıla Öztürk,Târîh-i Peçevî,212-213,,İbrâhîm Peçevî,1650,,,,,,,,,,,,,,,,,Paris Milli Kütüphanesi,c.r. Nu. 72,,48.8339332273818,2.37579298412067,Fransa,Paris,,926-1049 (1520-1639).,Osmanlı Tarihi,,
babinger_1126,İbrâhîm Peçevî,,record,Elif Sıla Öztürk,Târîh-i Peçevî,212-213,,İbrâhîm Peçevî,1650,,,,,,,,,,,,,,,,,Paris Milli Kütüphanesi,Schefer Nu. 1034,,48.8339332273818,2.37579298412067,Fransa,Paris,,926-1049 (1520-1639).,Osmanlı Tarihi,,
babinger_1127,İbrâhîm Peçevî,,record,Elif Sıla Öztürk,Târîh-i Peçevî,212-213,,İbrâhîm Peçevî,1650,,,,,,,,,,,,,,,,,Manchester Üniversite Kütüphanesi,Lindsay Nu. 161/2,,53.4645760548282,-2.23532624232767,İngiltere,Manchester,,926-1049 (1520-1639).,Osmanlı Tarihi,,
babinger_1128,İbrâhîm Peçevî,,record,Elif Sıla Öztürk,Târîh-i Peçevî,212-213,,İbrâhîm Peçevî,1650,,,,,,,,,,,,,,,,,Petersburg Genel Kütüphanesi,Nu. 530,,59.9334029974936,30.3352102785678,Rusya,St. Petersburg,,926-1049 (1520-1639).,Osmanlı Tarihi,,
babinger_1129,İbrâhîm Peçevî,,record,Elif Sıla Öztürk,Târîh-i Peçevî,212-213,,İbrâhîm Peçevî,1650,,,,,,,,,,,,,,,,,Petersburg Asya Müzesi,Nu. 28,,59.944216783779,30.3219009558207,Rusya,St. Petersburg,,926-1049 (1520-1639).,Osmanlı Tarihi,,
babinger_1130,İbrâhîm Peçevî,,record,Elif Sıla Öztürk,Târîh-i Peçevî,212-213,,İbrâhîm Peçevî,1650,,,,,,,,,,,,,,,,,Leiden Üniversitesi Kütüphanesi,Nu. 1311,,52.1574103133869,4.481427,Hollanda,Leiden,,962-1049 dönemini kapsar.,Osmanlı Tarihi,,
babinger_1131,İbrâhîm Peçevî,,record,Elif Sıla Öztürk,Târîh-i Peçevî,212-213,,İbrâhîm Peçevî,1650,,,,,,,,,,,,,,,,,Uppsala Üniversitesi Kütüphanesi,Nu. 283,,59.8552226554285,17.6314371362395,İsveç,Uppsala,,926-1049 (1520-1639).,Osmanlı Tarihi,,
