objectid,koleksiyon,muellif_adi,eser_adi,baglanti_turu,baglantili_eser_adi,baglantili_eser_yazari,tematik_kapsam,yazin_turu,title,date,format,arastirmaci,sayfa_no_babinger,padisah_donemi,muellif_olum_tarihi,mustensih_adi,telif_tarih_hicri,telif_basim,telif_tarih_miladi,istinsah_tarihi,eser_dili,eser_alt_turu,yazi_turu,baglantili_eser_tarihi,baglantili_eser_dili,cilt_sayisi,yazildigi_yer,kutupane_koleksiyon,alt_koleksiyon_numara,su_anda_kutupane,latitude,longitude,ulke,sehir,takdim_hediye,tarihsel_kapsam,notlar,arastirmaci_notu,muellif_id,meslek,aile,dogum_sehir,dogum_yer_detay,olum_yil,olum_yil_hicri,kabir_sehir,kabir_ilce,kabir_yeri_detay,eser_turu,kutuphane_kanonik,kutuphane_tipi,kutuphane_detay,sayfa_no_tuba
babinger_0052,Babinger,Şükrullâh b. Şıhabeddîn Ahmed,Behçetül-tevârîh,,,,Mücmel dünya tarihidir. 13 bölümden oluşan eseri 8.bölümünde Fatih Sultan Mehmed'in tahta çıkmasına kadar olan Osmanlı tarihinden bahsedilmektedir.,,Şükrullâh b. Şıhabeddîn Ahmed,1457,record,Ahmed Said Sözen,20-22,,1488,,861,861 (1457),1457,,,,,,,,,Paris Milli Kütüphanesi,Nu. 91,,48.8339332273818,2.37579298412067,Fransa,Paris,,,Günümüzde kaybolmuş durumda olan coğrafi eserlerden de bahsettiği için coğrafya bakımından da değerli olduğu kabul edilmektedir.,,,,,,,,,,,,,,,,
babinger_0053,Babinger,Şükrullâh b. Şıhabeddîn Ahmed,Behçetül-tevârîh,,,,Mücmel dünya tarihidir. 13 bölümden oluşan eseri 8.bölümünde Fatih Sultan Mehmed'in tahta çıkmasına kadar olan Osmanlı tarihinden bahsedilmektedir.,,Şükrullâh b. Şıhabeddîn Ahmed,1457,record,Ahmed Said Sözen,20-22,,1488,,861,861 (1457),1457,,,,,,,,,Paris Milli Kütüphanesi,Schefer 161,,48.8339332273818,2.37579298412067,Fransa,Paris,,,Günümüzde kaybolmuş durumda olan coğrafi eserlerden de bahsettiği için coğrafya bakımından da değerli olduğu kabul edilmektedir.,,,,,,,,,,,,,,,,
babinger_0054,Babinger,Şükrullâh b. Şıhabeddîn Ahmed,Behçetül-tevârîh,,,,Mücmel dünya tarihidir. 13 bölümden oluşan eseri 8.bölümünde Fatih Sultan Mehmed'in tahta çıkmasına kadar olan Osmanlı tarihinden bahsedilmektedir.,,Şükrullâh b. Şıhabeddîn Ahmed,1457,record,Ahmed Said Sözen,20-22,,1488,,861,861 (1457),1457,,,,,,,,,Paris Milli Kütüphanesi,Schefer 190,,48.8339332273818,2.37579298412067,Fransa,Paris,,,Günümüzde kaybolmuş durumda olan coğrafi eserlerden de bahsettiği için coğrafya bakımından da değerli olduğu kabul edilmektedir.,,,,,,,,,,,,,,,,
babinger_0055,Babinger,Şükrullâh b. Şıhabeddîn Ahmed,Behçetül-tevârîh,,,,Mücmel dünya tarihidir. 13 bölümden oluşan eseri 8.bölümünde Fatih Sultan Mehmed'in tahta çıkmasına kadar olan Osmanlı tarihinden bahsedilmektedir.,,Şükrullâh b. Şıhabeddîn Ahmed,1457,record,Ahmed Said Sözen,20-22,,1488,,861,861 (1457),1457,,,,,,,,,Paris Milli Kütüphanesi,Supplem. 1120,,48.8339332273818,2.37579298412067,Fransa,Paris,,,Günümüzde kaybolmuş durumda olan coğrafi eserlerden de bahsettiği için coğrafya bakımından da değerli olduğu kabul edilmektedir.,,,,,,,,,,,,,,,,
babinger_0056,Babinger,Şükrullâh b. Şıhabeddîn Ahmed,Behçetül-tevârîh,,,,Mücmel dünya tarihidir. 13 bölümden oluşan eseri 8.bölümünde Fatih Sultan Mehmed'in tahta çıkmasına kadar olan Osmanlı tarihinden bahsedilmektedir.,,Şükrullâh b. Şıhabeddîn Ahmed,1457,record,Ahmed Said Sözen,20-22,,1488,,861,861 (1457),1457,,,,,,,,,Petersburg Umumi Kütüphanesi,Nu. 269,,59.9334029974936,30.3352102785678,Rusya,St. Petersburg,,,Günümüzde kaybolmuş durumda olan coğrafi eserlerden de bahsettiği için coğrafya bakımından da değerli olduğu kabul edilmektedir.,,,,,,,,,,,,,,,,
babinger_0057,Babinger,Şükrullâh b. Şıhabeddîn Ahmed,Behçetül-tevârîh,,,,Mücmel dünya tarihidir. 13 bölümden oluşan eseri 8.bölümünde Fatih Sultan Mehmed'in tahta çıkmasına kadar olan Osmanlı tarihinden bahsedilmektedir.,,Şükrullâh b. Şıhabeddîn Ahmed,1457,record,Ahmed Said Sözen,20-22,,1488,,861,861 (1457),1457,,,,,,,,,Ayasofya,Nu. 2990,Süleymaniye,41.0161522086512,28.9639603676263,Türkiye,İstanbul,,,Günümüzde kaybolmuş durumda olan coğrafi eserlerden de bahsettiği için coğrafya bakımından da değerli olduğu kabul edilmektedir.,,,,,,,,,,,,,,,,
babinger_0058,Babinger,Şükrullâh b. Şıhabeddîn Ahmed,Behçetül-tevârîh,,,,Mücmel dünya tarihidir. 13 bölümden oluşan eseri 8.bölümünde Fatih Sultan Mehmed'in tahta çıkmasına kadar olan Osmanlı tarihinden bahsedilmektedir.,,Şükrullâh b. Şıhabeddîn Ahmed,1457,record,Ahmed Said Sözen,20-22,,1488,,861,861 (1457),1457,,,,,,,,,Nuruosmaniye Kütüphanesi,Nu. 3059,Nuruosmaniye,41.0102587667774,28.9706631927802,Türkiye,İstanbul,,,Günümüzde kaybolmuş durumda olan coğrafi eserlerden de bahsettiği için coğrafya bakımından da değerli olduğu kabul edilmektedir.,,,,,,,,,,,,,,,,
babinger_0059,Babinger,Şükrullâh b. Şıhabeddîn Ahmed,Behçetül-tevârîh,,,,Mücmel dünya tarihidir. 13 bölümden oluşan eseri 8.bölümünde Fatih Sultan Mehmed'in tahta çıkmasına kadar olan Osmanlı tarihinden bahsedilmektedir.,,Şükrullâh b. Şıhabeddîn Ahmed,1457,record,Ahmed Said Sözen,20-22,,1488,,861,861 (1457),1457,,,,,,,,,Beyazıt Devlet Kütüphanesi,Nu. 2342,Beyazıt,41.0112288381767,28.9655158313884,Türkiye,İstanbul,,,Günümüzde kaybolmuş durumda olan coğrafi eserlerden de bahsettiği için coğrafya bakımından da değerli olduğu kabul edilmektedir.,,,,,,,,,,,,,,,,
babinger_0060,Babinger,Şükrullâh b. Şıhabeddîn Ahmed,Behçetül-tevârîh,,,,Mücmel dünya tarihidir. 13 bölümden oluşan eseri 8.bölümünde Fatih Sultan Mehmed'in tahta çıkmasına kadar olan Osmanlı tarihinden bahsedilmektedir.,,Şükrullâh b. Şıhabeddîn Ahmed,1457,record,Ahmed Said Sözen,20-22,,1488,,861,861 (1457),1457,,,,,,,,,Petersburg Umumi Kütüphanesi,Nu. 4902,,59.9334029974936,30.3352102785678,Rusya,St. Petersburg,,,Günümüzde kaybolmuş durumda olan coğrafi eserlerden de bahsettiği için coğrafya bakımından da değerli olduğu kabul edilmektedir.,,,,,,,,,,,,,,,,
babinger_0061,Babinger,Şükrullâh b. Şıhabeddîn Ahmed,Behçetül-tevârîh,Çeviri,,Fârisî (Mustafa),Bir dünya tarihi olan ve içinde Osmanlı'nın erken tarihine ilişkin bilgiler de içeren Behçetü’t-Tevârîh'in Türkçe tercümesi,,Şükrullâh b. Şıhabeddîn Ahmed,1457,record,Ahmed Said Sözen,20-22,,1488,,861,861 (1457),1457,,Farsça,,,937 (1530),Osmanlı Türkçesi,,,Berlin Devlet Kütüphanesi,or. 2° 3349,,52.5077560047923,13.3708612239915,Almanya,Berlin,,,,,,,,,,,,,,,,,,,
babinger_0062,Babinger,Şükrullâh b. Şıhabeddîn Ahmed,Behçetül-tevârîh,Çeviri,,Fârisî (Mustafa),Bir dünya tarihi olan ve içinde Osmanlı'nın erken tarihine ilişkin bilgiler de içeren Behçetü’t-Tevârîh'in Türkçe tercümesi,,Şükrullâh b. Şıhabeddîn Ahmed,1457,record,Ahmed Said Sözen,20-22,,1488,,861,861 (1457),1457,,,,,938 (1530),Osmanlı Türkçesi,,,Paris Milli Kütüphanesi,Schefer Nu. 1031,,48.8339332273818,2.37579298412067,Fransa,Paris,,,,,,,,,,,,,,,,,,,
babinger_0063,Babinger,Şükrullâh b. Şıhabeddîn Ahmed,Behçetül-tevârîh,Çeviri,,Fârisî (Mustafa),Bir dünya tarihi olan ve içinde Osmanlı'nın erken tarihine ilişkin bilgiler de içeren Behçetü’t-Tevârîh'in Türkçe tercümesi,,Şükrullâh b. Şıhabeddîn Ahmed,1457,record,Ahmed Said Sözen,20-22,,1488,,861,861 (1457),1457,,,,,939 (1530),Osmanlı Türkçesi,,,İstanbul Üniversitesi Kütüphanesi,Nu. 881,İstanbul Üniversitesi,41.0127181146775,28.9618372687258,Türkiye,İstanbul,,,,,,,,,,,,,,,,,,,
babinger_0064,Babinger,Şükrullâh b. Şıhabeddîn Ahmed,Behçetül-tevârîh,Çeviri,,Fârisî (Mustafa),Bir dünya tarihi olan ve içinde Osmanlı'nın erken tarihine ilişkin bilgiler de içeren Behçetü’t-Tevârîh'in Türkçe tercümesi,,Şükrullâh b. Şıhabeddîn Ahmed,1457,record,Ahmed Said Sözen,20-22,,1488,,861,861 (1457),1457,,,,,940 (1530),Osmanlı Türkçesi,,,Es’ad Efendi,Nu. 2213,Süleymaniye,41.0161522086512,28.9639603676263,Türkiye,İstanbul,,,,,,,,,,,,,,,,,,,
babinger_0065,Babinger,Şükrullâh b. Şıhabeddîn Ahmed,Behçetül-tevârîh,Çeviri,,Fârisî (Mustafa),Bir dünya tarihi olan ve içinde Osmanlı'nın erken tarihine ilişkin bilgiler de içeren Behçetü’t-Tevârîh'in Türkçe tercümesi,,Şükrullâh b. Şıhabeddîn Ahmed,1457,record,Ahmed Said Sözen,20-22,,1488,,861,861 (1457),1457,,,,,941 (1530),Osmanlı Türkçesi,,,Beyazıt Devlet Kütüphanesi,Nu. 2343,Beyazıt,41.0112288381767,28.9655158313884,Türkiye,İstanbul,,,,,,,,,,,,,,,,,,,
babinger_0066,Babinger,Şükrullâh b. Şıhabeddîn Ahmed,Behçetül-tevârîh,Çeviri,,Fârisî (Mustafa),Bir dünya tarihi olan ve içinde Osmanlı'nın erken tarihine ilişkin bilgiler de içeren Behçetü’t-Tevârîh'in Türkçe tercümesi,,Şükrullâh b. Şıhabeddîn Ahmed,1457,record,Ahmed Said Sözen,20-22,,1488,,861,861 (1457),1457,,,,,942 (1530),Osmanlı Türkçesi,,,Mehmediyye,Nu. 4202/3,Süleymaniye,41.0161522086512,28.9639603676263,Türkiye,İstanbul,,,,,,,,,,,,,,,,,,,
babinger_0067,Babinger,Şükrullâh b. Şıhabeddîn Ahmed,Behçetül-tevârîh,Çeviri,,Fârisî (Mustafa),Bir dünya tarihi olan ve içinde Osmanlı'nın erken tarihine ilişkin bilgiler de içeren Behçetü’t-Tevârîh'in Türkçe tercümesi,,Şükrullâh b. Şıhabeddîn Ahmed,1457,record,Ahmed Said Sözen,20-22,,1488,,861,861 (1457),1457,,,,,943 (1530),Osmanlı Türkçesi,,,Kahire TK,233,,30.06721968343,31.2271369904274,Mısır,Kahire,,,,,,,,,,,,,,,,,,,
babinger_0068,Babinger,Ahmed b. Muhammed b. Abdullâh (İbn Arabşâh),Acâ'ib el-makdûr fî nevâ’ib Tîmûr,,,,Timur'un hayatı ve savaşları hakkında bilgiler.,,Ahmed b. Muhammed b. Abdullâh (İbn Arabşâh),1435,record,Ahmed Said Sözen,23-24,,1450,,839,839 (1435),1435,,Arapça,,,,,,,Gotha Kütüphanesi,ar. yazl. 1840/42,,50.9478847109003,10.7093788460301,Almanya,Gotha,,Timur devri olayları.,,,,,,,,,,,,,,,,,
babinger_0069,Babinger,Ahmed b. Muhammed b. Abdullâh (İbn Arabşâh),Acâ'ib el-makdûr fî nevâ’ib Tîmûr,,,,Timur'un hayatı ve savaşları hakkında bilgiler.,,Ahmed b. Muhammed b. Abdullâh (İbn Arabşâh),1435,record,Ahmed Said Sözen,23-24,,1450,,839,840 (1435),1435,,Arapça,,,,,,,Berlin Devlet Kütüphanesi,Nu. 9731,,52.5077560047923,13.3708612239915,Almanya,Berlin,,Timur devri olayları.,,,,,,,,,,,,,,,,,
babinger_0070,Babinger,Ahmed b. Muhammed b. Abdullâh (İbn Arabşâh),Acâ'ib el-makdûr fî nevâ’ib Tîmûr,,,,Timur'un hayatı ve savaşları hakkında bilgiler.,,Ahmed b. Muhammed b. Abdullâh (İbn Arabşâh),1435,record,Ahmed Said Sözen,23-24,,1450,,839,841 (1435),1435,,Arapça,,,,,,,Berlin Devlet Kütüphanesi,Nu. 9732,,52.5077560047923,13.3708612239915,Almanya,Berlin,,Timur devri olayları.,,,,,,,,,,,,,,,,,
babinger_0071,Babinger,Ahmed b. Muhammed b. Abdullâh (İbn Arabşâh),Acâ'ib el-makdûr fî nevâ’ib Tîmûr,,,,Timur'un hayatı ve savaşları hakkında bilgiler.,,Ahmed b. Muhammed b. Abdullâh (İbn Arabşâh),1435,record,Ahmed Said Sözen,23-24,,1450,,839,842 (1435),1435,,Arapça,,,,,,,Münih Devlet Kütüphanesi,Nu. 422,,48.1476146646503,11.5803002393623,Almanya,Münih,,Timur devri olayları.,,,,,,,,,,,,,,,,,
babinger_0072,Babinger,Ahmed b. Muhammed b. Abdullâh (İbn Arabşâh),Acâ'ib el-makdûr fî nevâ’ib Tîmûr,,,,Timur'un hayatı ve savaşları hakkında bilgiler.,,Ahmed b. Muhammed b. Abdullâh (İbn Arabşâh),1435,record,Ahmed Said Sözen,23-24,,1450,,839,843 (1435),1435,,Arapça,,,,,,,Konsular-Akademie,Nu. 256,,48.2063824539942,16.3669274865075,Avusturya,Viyana,,Timur devri olayları.,,,,,,,,,,,,,,,,,
babinger_0073,Babinger,Ahmed b. Muhammed b. Abdullâh (İbn Arabşâh),Acâ'ib el-makdûr fî nevâ’ib Tîmûr,,,,Timur'un hayatı ve savaşları hakkında bilgiler.,,Ahmed b. Muhammed b. Abdullâh (İbn Arabşâh),1435,record,Ahmed Said Sözen,23-24,,1450,,839,844 (1435),1435,,Arapça,,,,,,,British Museum,Nu. 569,,51.5195338599772,-0.126938820491652,İngiltere,Londra,,Timur devri olayları.,,,,,,,,,,,,,,,,,
babinger_0074,Babinger,Ahmed b. Muhammed b. Abdullâh (İbn Arabşâh),Acâ'ib el-makdûr fî nevâ’ib Tîmûr,,,,Timur'un hayatı ve savaşları hakkında bilgiler.,,Ahmed b. Muhammed b. Abdullâh (İbn Arabşâh),1435,record,Ahmed Said Sözen,23-24,,1450,,839,845 (1435),1435,,Arapça,,,,,,,Leeuwarden,"(Cat. Leiden, Nu. 2787, 2)",,53.2036272995313,5.79024428465661,Hollanda,Leeuwarden,,Timur devri olayları.,,,,,,,,,,,,,,,,,
babinger_0075,Babinger,Ahmed b. Muhammed b. Abdullâh (İbn Arabşâh),Acâ'ib el-makdûr fî nevâ’ib Tîmûr,,,,Timur'un hayatı ve savaşları hakkında bilgiler.,,Ahmed b. Muhammed b. Abdullâh (İbn Arabşâh),1435,record,Ahmed Said Sözen,23-24,,1450,,839,846 (1435),1435,,Arapça,,,,,,,Amsterdam,(Cat. Leiden. Nu. 2790),,52.3762283070659,4.90835703221171,Hollanda,Amsterdam,,Timur devri olayları.,,,,,,,,,,,,,,,,,
babinger_0076,Babinger,Ahmed b. Muhammed b. Abdullâh (İbn Arabşâh),Acâ'ib el-makdûr fî nevâ’ib Tîmûr,,,,Timur'un hayatı ve savaşları hakkında bilgiler.,,Ahmed b. Muhammed b. Abdullâh (İbn Arabşâh),1435,record,Ahmed Said Sözen,23-24,,1450,,839,847 (1435),1435,,Arapça,,,,,,,Leiden Üniversitesi Kütüphanesi,Nu. 846,,52.1574103133869,4.481427,Hollanda,Leiden,,Timur devri olayları.,,,,,,,,,,,,,,,,,
babinger_0077,Babinger,Ahmed b. Muhammed b. Abdullâh (İbn Arabşâh),Acâ'ib el-makdûr fî nevâ’ib Tîmûr,,,,Timur'un hayatı ve savaşları hakkında bilgiler.,,Ahmed b. Muhammed b. Abdullâh (İbn Arabşâh),1435,record,Ahmed Said Sözen,23-24,,1450,,839,848 (1435),1435,,Arapça,,,,,,,Cambridge Üniversite Kütüphanesi,Nu. 676/9,,52.2052468752737,0.1077233,İngiltere,Cambridge,,Timur devri olayları.,,,,,,,,,,,,,,,,,
babinger_0078,Babinger,Ahmed b. Muhammed b. Abdullâh (İbn Arabşâh),Acâ'ib el-makdûr fî nevâ’ib Tîmûr,,,,Timur'un hayatı ve savaşları hakkında bilgiler.,,Ahmed b. Muhammed b. Abdullâh (İbn Arabşâh),1435,record,Ahmed Said Sözen,23-24,,1450,,839,849 (1435),1435,,Arapça,,,,,,,Paris Milli Kütüphanesi,Nu. 1900/5,,48.8339332273818,2.37579298412067,Fransa,Paris,,Timur devri olayları.,,,,,,,,,,,,,,,,,
babinger_0079,Babinger,Ahmed b. Muhammed b. Abdullâh (İbn Arabşâh),Acâ'ib el-makdûr fî nevâ’ib Tîmûr,,,,Timur'un hayatı ve savaşları hakkında bilgiler.,,Ahmed b. Muhammed b. Abdullâh (İbn Arabşâh),1435,record,Ahmed Said Sözen,23-24,,1450,,839,850 (1435),1435,,Arapça,,,,,,,Es’ad Efendi,Nu. 2366,Süleymaniye,41.0161522086512,28.9639603676263,Türkiye,İstanbul,,Timur devri olayları.,,,,,,,,,,,,,,,,,
babinger_0080,Babinger,Ahmed b. Muhammed b. Abdullâh (İbn Arabşâh),Acâ'ib el-makdûr fî nevâ’ib Tîmûr,,,,Timur'un hayatı ve savaşları hakkında bilgiler.,,Ahmed b. Muhammed b. Abdullâh (İbn Arabşâh),1435,record,Ahmed Said Sözen,23-24,,1450,,839,851 (1435),1435,,Arapça,,,,,,,Kahire AK,V. 85,,30.06721968343,31.2271369904274,Mısır,Kahire,,Timur devri olayları.,,,,,,,,,,,,,,,,,
babinger_0081,Babinger,Ahmed b. Muhammed b. Abdullâh (İbn Arabşâh),Ukûd el-nasîha,,,,"İbn Arabşâh, Osmanlı'daki ikameti sırasında temas kurduğu zamanın meşhur alimlerini tasvir etmektedir. Bir nevi otobiyografik eserdir.",,Ahmed b. Muhammed b. Abdullâh (İbn Arabşâh),,record,Ahmed Said Sözen,23-24,,1450,,,,,,,,,,,,,,,,,,,,,,Kayıp durumdadır. 16. yüzyılda İstanbul'da istinsah edildiği bilinen eserin kopyasının İstanbul'da olmasının muhtemel olduğu Babinger tarafından not düşülmüştür. Ayrıca bulunmasının Osmanlı tarihi açısından çok faydalı olacağı eklenmiştir.,,,,,,,,,,,,,,,,
babinger_0082,Babinger,Ahmed b. Muhammed b. Abdullâh (İbn Arabşâh),,,,,Mısır Sultanı Cakmak'ın hayatı ve saltanatının ilk yıllarına ait ayrıntılı bir tarih eseridir.,,Ahmed b. Muhammed b. Abdullâh (İbn Arabşâh),,record,Ahmed Said Sözen,24,,1450,,,,,,,,,,,,,British Museum,Suppl. Ar. Nu. 559/60,,51.5195338599772,-0.126938820491652,İngiltere,Londra,,841-843 (1437-1439),,,,,,,,,,,,,,,,,
babinger_0083,Babinger,Uruc b. Âdil,Tevârîh-i Âl-i Osmân,,,,"Osmanlı kuruluşundan Fatih Sultan Mehmed'e kadar Osmanlı tarihidir. Edirne'de oturan müellif, olayları daha yakından gördüğü için II. Mehmed'in devrine ait tasvirleri daha ayrıntılıdır.",,Uruc b. Âdil,,record,Ahmed Said Sözen,25-26,,1503,,,,,,,,,,,,,Oxford Bodleian Library,Rawl. or. 5,,51.7543718691353,-1.25404200002206,İngiltere,Oxford,,872 (1467)'e kadar geçen olaylar,"Oxford'a keşfedilen eserin biricik asıl yazmasıdır. Sonu tamam değildir, Fatih Sultan Mehmed'in Karaman seferine kadar yazılmıştır.",,,,,,,,,,,,,,,,
babinger_0084,Babinger,Uruc b. Âdil,Tevârîh-i Âl-i Osmân,,,,"Osmanlı kuruluşundan Fatih Sultan Mehmed'e kadar Osmanlı tarihidir. Edirne'de oturan müellif, olayları daha yakından gördüğü için II. Mehmed'in devrine ait tasvirleri daha ayrıntılıdır.",,Uruc b. Âdil,,record,Ahmed Said Sözen,25-26,,1503,,,,,,,,,,,,,Cambridge Üniversite Kütüphanesi,Dd. 11. 15,,52.2052468752737,0.1077233,İngiltere,Cambridge,,Osmanlı'nın kuruluşundan Fatih Sultan Mehmed'e kadar,,,,,,,,,,,,,,,,,
babinger_0085,Babinger,Uruc b. Âdil,Tevârîh-i Âl-i Osmân,,,,"Osmanlı kuruluşundan Fatih Sultan Mehmed'e kadar Osmanlı tarihidir. Edirne'de oturan müellif, olayları daha yakından gördüğü için II. Mehmed'in devrine ait tasvirleri daha ayrıntılıdır.",,Uruc b. Âdil,1732,record,Ahmed Said Sözen,25-26,,1503,,1144,1144 (1732),1732,,,,,,,,,Paris Milli Kütüphanesi,suppl. turc. 859,,48.8339332273818,2.37579298412067,Fransa,Paris,,Osmanlı'nın kuruluşu-847'e kadar,Bu yazma eser II. Murad'ın tahttan feragatine kadar gelmiştir.,,,,,,,,,,,,,,,,
babinger_0086,Babinger,Uruc b. Âdil,Tevârîh-i Âl-i Osmân,,,,"Osmanlı kuruluşundan Fatih Sultan Mehmed'e kadar Osmanlı tarihidir. Edirne'de oturan müellif, olayları daha yakından gördüğü için II. Mehmed'in devrine ait tasvirleri daha ayrıntılıdır.",,Uruc b. Âdil,,record,Ahmed Said Sözen,25-26,,1503,,,,,,,,,,,,,Münih Devlet Kütüphanesi,cod. Turc. 83,,48.1476146646503,11.5803002393623,Almanya,Münih,,Osmanlı'nın kuruluşundan Fatih Sultan Mehmed'e kadar,,,,,,,,,,,,,,,,,
babinger_0087,Babinger,Karamânî Mehmed Paşa,Risâle,,,,Osmanlı tarihi,,Karamânî Mehmed Paşa,,record,Ahmed Said Sözen,27-28,Fatih Sultan Mehmed,1481,,,,,,,,,,,,,Ayasofya,Nu. 3204,Süleymaniye,41.0161522086512,28.9639603676263,Türkiye,İstanbul,,Osman Gazi'den II.Mehmed'in cülusuna kadar (1451),,,,,,,,,,,,,,,,,
babinger_0088,Babinger,Karamânî Mehmed Paşa,Risâle,,,,II.Mehmed'in cülusundan başlayarak hünkârın ve kendisinin ölümünden biraz önceki zamana kadar Osmanlı tarihini anlatmaktadır.,,Karamânî Mehmed Paşa,,record,Ahmed Said Sözen,27-28,Fatih Sultan Mehmed,1481,,,,,,,,,,,,,Aşir Efendi,Nu. 234 (1. Kısım),Süleymaniye,41.0161522086512,28.9639603676263,Türkiye,İstanbul,,1451-1480,,,,,,,,,,,,,,,,,
babinger_0089,Babinger,Tursun Bey,Târîh-i Ebü’l-Feth Sultan Mehmed Hân,,,,Fatih Sultan Mehmed'in saltanatı zamanıyla II. Bayezid'in saltanatının ilk 6 yılına kadar olan süreci anlatır.,,Tursun Bey,1496-1500,record,Ahmed Said Sözen,29,,1491,,903-905,"903-905
 (1496-1500)",1496-1500,,,,,,,,,Viyana Milli Kütüphanesi,Nu. 984,,48.2063824539942,16.3669274865075,Avusturya,Viyana,,Fatih'in saltanatından-893 (1487) tarihine kadar,,,,,,,,,,,,,,,,,
babinger_0090,Babinger,Tursun Bey,Târîh-i Ebü’l-Feth Sultan Mehmed Hân,,,,Fatih Sultan Mehmed'in saltanatı zamanıyla II. Bayezid'in saltanatının ilk 6 yılına kadar olan süreci anlatır.,,Tursun Bey,1496-1500,record,Ahmed Said Sözen,29,,1491,,903-905,"903-905
 (1496-1500)",1496-1500,,,,,,,,,Ayasofya,Nu. 3032,Süleymaniye,41.0161522086512,28.9639603676263,Türkiye,İstanbul,,Fatih'in saltanatından-893 (1487) tarihine kadar,,,,,,,,,,,,,,,,,
babinger_0091,Babinger,Tursun Bey,Târîh-i Ebü’l-Feth Sultan Mehmed Hân,,,,Fatih Sultan Mehmed'in saltanatı zamanıyla II. Bayezid'in saltanatının ilk 6 yılına kadar olan süreci anlatır.,,Tursun Bey,1496-1500,record,Ahmed Said Sözen,29,,1491,,903-905,"903-905
 (1496-1500)",1496-1500,,,,,,,,,Topkapı Sarayı,"Erivan Köşkü, Nu. 383",Topkapı Sarayı,41.0116490030607,28.9834110829694,Türkiye,İstanbul,,Fatih'in saltanatından-893 (1487) tarihine kadar,,,,,,,,,,,,,,,,,
babinger_0092,Babinger,Tursun Bey,Târîh-i Ebü’l-Feth Sultan Mehmed Hân,,,,Fatih Sultan Mehmed'in saltanatı zamanıyla II. Bayezid'in saltanatının ilk 6 yılına kadar olan süreci anlatır.,,Tursun Bey,1496-1500,record,Ahmed Said Sözen,29,,1491,,903-905,"903-905
 (1496-1500)",1496-1500,,,,,,,,,Topkapı Sarayı,"Erivan Köşkü, Nu. 387",Topkapı Sarayı,41.0116490030607,28.9834110829694,Türkiye,İstanbul,,Fatih'in saltanatından-893 (1487) tarihine kadar,,,,,,,,,,,,,,,,,
babinger_0093,Babinger,Şehdî,Şâhnâme,,,,,Manzum,Şehdî,,record,Ahmed Said Sözen,30,Fatih Sultan Mehmed,,,,,,,,Şahname,,,,,,,,,,,,,,,Fatih Sultan Mehmed'in emriyle yazmaya başlanmıştır. 10.000 beyit olması tasarlansa da 4.000 beyit yazılabilmiştir.,,,,,,,,,,,,,,,,
babinger_0094,Babinger,Anonim,Târîh-i Konstantîniyye ve Târîh-i Âyâ Sofyâ,Çeviri,,Ahmed b. Cîlânî,İstanbul'un inşası. Konstantiniyye ve Ayasofya'nın tarihi.,,Anonim,,record,Ahmed Said Sözen,31-33,,,,,,,,Yunanca,,,,Farsça,,,Ayasofya,Nu. 3025 (Farsça),Süleymaniye,41.0161522086512,28.9639603676263,Türkiye,İstanbul,,,,,,,,,,,,,,,,,,,
babinger_0095,Babinger,Anonim,Târîh-i Konstantîniyye ve Târîh-i Âyâ Sofyâ,Çeviri,,Ni‘metullah b. Ahmed,İstanbul'un inşası. Konstantiniyye ve Ayasofya'nın tarihi.,,Anonim,,record,Ahmed Said Sözen,31-33,,,,,,,,Farsça,,,,Osmanlı Türkçesi,,,Münih Devlet Kütüphanesi,Nu. 92 (Türkçe),,48.1476146646503,11.5803002393623,Almanya,Münih,,,,,,,,,,,,,,,,,,,
babinger_0096,Babinger,İlyâs (Alî el-Arabî İlyas ?),Tevârîh-i Konstantîniyye ve Âyâ Sofyâ ve Ba‘zı Hikâyât,,,,İstanbul'un inşası. Konstantiniyye ve Ayasofya'nın tarihi.,,İlyâs (Alî el-Arabî İlyas ?),,record,Ahmed Said Sözen,33,,,,,,,,,,,,,,,Berlin Devlet Kütüphanesi,Nu. 232 (İlyas Metni),,52.5077560047923,13.3708612239915,Almanya,Berlin,,,,,,,,,,,,,,,,,,,
babinger_0097,Babinger,İlyâs (Alî el-Arabî İlyas ?),Tevârîh-i Konstantîniyye ve Âyâ Sofyâ ve Ba‘zı Hikâyât,,,,İstanbul'un inşası. Konstantiniyye ve Ayasofya'nın tarihi.,,İlyâs (Alî el-Arabî İlyas ?),,record,Ahmed Said Sözen,33,,,,,,,,,,,,,,,Viyana,"Nu. 1661, 5",,48.2063824539942,16.3669274865075,Avusturya,Viyana,,,,,,,,,,,,,,,,,,,
babinger_0098,Babinger,İlyâs (Alî el-Arabî İlyas ?),Tevârîh-i Konstantîniyye ve Âyâ Sofyâ ve Ba‘zı Hikâyât,,,,İstanbul'un inşası. Konstantiniyye ve Ayasofya'nın tarihi.,,İlyâs (Alî el-Arabî İlyas ?),,record,Ahmed Said Sözen,33,,,,,,,,,,,,,,,Ayasofya,Nu. 3024,Süleymaniye,41.0161522086512,28.9639603676263,Türkiye,İstanbul,,,,,,,,,,,,,,,,,,,
